structure_type,structure_identifier,structure_name,action_type,location_code,country_code,indicator_code,indicator_name,measure_type1,measure_type2,INEQUALITY,observed_value,status,unit_of_measurement,unit_of_measurement_full,multiplier,Multiplier
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,ES_EDUEX,Years in education,L,Value,TOT,15.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,ES_EDUEX,Years in education,L,Value,TOT,15.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,ES_EDUEX,Years in education,L,Value,TOT,19.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,ES_EDUEX,Years in education,L,Value,TOT,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,ES_EDUEX,Years in education,L,Value,TOT,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,ES_EDUEX,Years in education,L,Value,TOT,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,ES_EDUEX,Years in education,L,Value,TOT,17.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,ES_EDUEX,Years in education,L,Value,TOT,16.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,ES_EDUEX,Years in education,L,Value,TOT,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,ES_EDUEX,Years in education,L,Value,TOT,20.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,ES_EDUEX,Years in education,L,Value,TOT,17.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,ES_EDUEX,Years in education,L,Value,TOT,19.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,ES_EDUEX,Years in education,L,Value,TOT,17.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,ES_EDUEX,Years in education,L,Value,TOT,17.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,ES_EDUEX,Years in education,L,Value,TOT,16.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,ES_EDUEX,Years in education,L,Value,TOT,17.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,ES_EDUEX,Years in education,L,Value,TOT,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,ES_EDUEX,Years in education,L,Value,TOT,16.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,ES_EDUEX,Years in education,L,Value,TOT,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,ES_EDUEX,Years in education,L,Value,TOT,16.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,ES_EDUEX,Years in education,L,Value,TOT,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,ES_EDUEX,Years in education,L,Value,TOT,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,ES_EDUEX,Years in education,L,Value,MN,20.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,ES_EDUEX,Years in education,L,Value,MN,17.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,ES_EDUEX,Years in education,L,Value,MN,19.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,ES_EDUEX,Years in education,L,Value,MN,17.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,ES_EDUEX,Years in education,L,Value,MN,17.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,ES_EDUEX,Years in education,L,Value,MN,19.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,ES_EDUEX,Years in education,L,Value,MN,19.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,ES_EDUEX,Years in education,L,Value,MN,16.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,ES_EDUEX,Years in education,L,Value,MN,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,ES_EDUEX,Years in education,L,Value,MN,19.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,ES_EDUEX,Years in education,L,Value,MN,16.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,ES_EDUEX,Years in education,L,Value,MN,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,ES_EDUEX,Years in education,L,Value,MN,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,ES_EDUEX,Years in education,L,Value,MN,16.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,ES_EDUEX,Years in education,L,Value,MN,16.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,ES_EDUEX,Years in education,L,Value,MN,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,ES_EDUEX,Years in education,L,Value,MN,15.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,ES_EDUEX,Years in education,L,Value,MN,15.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,ES_EDUEX,Years in education,L,Value,MN,19.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,ES_EDUEX,Years in education,L,Value,MN,17.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,ES_EDUEX,Years in education,L,Value,MN,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,ES_EDUEX,Years in education,L,Value,MN,17.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,ES_EDUEX,Years in education,L,Value,MN,17.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,ES_EDUEX,Years in education,L,Value,MN,15.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,ES_EDUEX,Years in education,L,Value,MN,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,ES_EDUEX,Years in education,L,Value,MN,19.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,ES_EDUEX,Years in education,L,Value,MN,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,ES_EDUEX,Years in education,L,Value,MN,19.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,ES_EDUEX,Years in education,L,Value,MN,16.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,ES_EDUEX,Years in education,L,Value,MN,17.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,ES_EDUEX,Years in education,L,Value,MN,16.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,ES_EDUEX,Years in education,L,Value,MN,17.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,ES_EDUEX,Years in education,L,Value,MN,17.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,ES_EDUEX,Years in education,L,Value,MN,15.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,ES_EDUEX,Years in education,L,Value,MN,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,ES_EDUEX,Years in education,L,Value,MN,16.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,ES_EDUEX,Years in education,L,Value,MN,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,ES_EDUEX,Years in education,L,Value,MN,17.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,ES_EDUEX,Years in education,L,Value,WMN,21.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,ES_EDUEX,Years in education,L,Value,WMN,17.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,ES_EDUEX,Years in education,L,Value,WMN,20.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,ES_EDUEX,Years in education,L,Value,WMN,17.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,ES_EDUEX,Years in education,L,Value,WMN,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,ES_EDUEX,Years in education,L,Value,WMN,20.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,ES_EDUEX,Years in education,L,Value,WMN,20.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,ES_EDUEX,Years in education,L,Value,WMN,17.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,ES_EDUEX,Years in education,L,Value,WMN,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,ES_EDUEX,Years in education,L,Value,WMN,19.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,ES_EDUEX,Years in education,L,Value,WMN,17.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,ES_EDUEX,Years in education,L,Value,WMN,20.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,ES_EDUEX,Years in education,L,Value,WMN,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,ES_EDUEX,Years in education,L,Value,WMN,17.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,ES_EDUEX,Years in education,L,Value,WMN,16.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,ES_EDUEX,Years in education,L,Value,WMN,17.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,ES_EDUEX,Years in education,L,Value,WMN,15.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,ES_EDUEX,Years in education,L,Value,WMN,16.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,ES_EDUEX,Years in education,L,Value,WMN,19.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,ES_EDUEX,Years in education,L,Value,WMN,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,ES_EDUEX,Years in education,L,Value,WMN,19.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,ES_EDUEX,Years in education,L,Value,WMN,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,ES_EDUEX,Years in education,L,Value,WMN,17.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,ES_EDUEX,Years in education,L,Value,WMN,16.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,ES_EDUEX,Years in education,L,Value,WMN,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,ES_EDUEX,Years in education,L,Value,WMN,20.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,ES_EDUEX,Years in education,L,Value,WMN,17.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,ES_EDUEX,Years in education,L,Value,WMN,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,ES_EDUEX,Years in education,L,Value,WMN,17.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,ES_EDUEX,Years in education,L,Value,WMN,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,ES_EDUEX,Years in education,L,Value,WMN,16.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,ES_EDUEX,Years in education,L,Value,WMN,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,ES_EDUEX,Years in education,L,Value,WMN,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,ES_EDUEX,Years in education,L,Value,WMN,16.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,ES_EDUEX,Years in education,L,Value,WMN,19.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,ES_EDUEX,Years in education,L,Value,WMN,17.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,ES_EDUEX,Years in education,L,Value,WMN,19.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,ES_EDUEX,Years in education,L,Value,WMN,18.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,EQ_AIRP,Air pollution,L,Value,TOT,6.7,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,EQ_AIRP,Air pollution,L,Value,TOT,12.2,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,EQ_AIRP,Air pollution,L,Value,TOT,12.8,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,EQ_AIRP,Air pollution,L,Value,TOT,7.1,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,EQ_AIRP,Air pollution,L,Value,TOT,17.0,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,EQ_AIRP,Air pollution,L,Value,TOT,10.0,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,EQ_AIRP,Air pollution,L,Value,TOT,5.5,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,EQ_AIRP,Air pollution,L,Value,TOT,11.4,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,EQ_AIRP,Air pollution,L,Value,TOT,12.0,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,EQ_AIRP,Air pollution,L,Value,TOT,14.5,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,EQ_AIRP,Air pollution,L,Value,TOT,16.7,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,EQ_AIRP,Air pollution,L,Value,TOT,6.4,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,EQ_AIRP,Air pollution,L,Value,TOT,7.8,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,EQ_AIRP,Air pollution,L,Value,TOT,15.9,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,EQ_AIRP,Air pollution,L,Value,TOT,13.7,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,EQ_AIRP,Air pollution,L,Value,TOT,27.3,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,EQ_AIRP,Air pollution,L,Value,TOT,10.0,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,EQ_AIRP,Air pollution,L,Value,TOT,20.3,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,EQ_AIRP,Air pollution,L,Value,TOT,12.2,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,EQ_AIRP,Air pollution,L,Value,TOT,6.0,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,EQ_AIRP,Air pollution,L,Value,TOT,6.7,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,EQ_AIRP,Air pollution,L,Value,TOT,22.8,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,EQ_AIRP,Air pollution,L,Value,TOT,8.3,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,EQ_AIRP,Air pollution,L,Value,TOT,18.5,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,EQ_AIRP,Air pollution,L,Value,TOT,10.0,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,EQ_AIRP,Air pollution,L,Value,TOT,5.8,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,EQ_AIRP,Air pollution,L,Value,TOT,10.1,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,EQ_AIRP,Air pollution,L,Value,TOT,27.1,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,EQ_AIRP,Air pollution,L,Value,TOT,10.1,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,EQ_AIRP,Air pollution,L,Value,TOT,7.7,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,EQ_AIRP,Air pollution,L,Value,TOT,11.7,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,EQ_AIRP,Air pollution,L,Value,TOT,23.4,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,EQ_AIRP,Air pollution,L,Value,TOT,5.9,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,EQ_AIRP,Air pollution,L,Value,TOT,19.7,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,EQ_AIRP,Air pollution,L,Value,TOT,12.7,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,EQ_AIRP,Air pollution,L,Value,TOT,11.8,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,EQ_AIRP,Air pollution,L,Value,TOT,17.0,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ZAF,South Africa,EQ_AIRP,Air pollution,L,Value,TOT,28.5,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,EQ_AIRP,Air pollution,L,Value,TOT,14.0,A,MICRO_M3,Micrograms per cubic metre,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,HS_LEB,Life expectancy,L,Value,TOT,83.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,HS_LEB,Life expectancy,L,Value,TOT,82.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,HS_LEB,Life expectancy,L,Value,TOT,82.1,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,HS_LEB,Life expectancy,L,Value,TOT,82.1,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,HS_LEB,Life expectancy,L,Value,TOT,79.3,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,HS_LEB,Life expectancy,L,Value,TOT,81.5,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,HS_LEB,Life expectancy,L,Value,TOT,82.1,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,HS_LEB,Life expectancy,L,Value,TOT,82.9,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,HS_LEB,Life expectancy,L,Value,TOT,81.4,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,HS_LEB,Life expectancy,L,Value,TOT,81.7,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,HS_LEB,Life expectancy,L,Value,TOT,76.4,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,HS_LEB,Life expectancy,L,Value,TOT,83.2,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,HS_LEB,Life expectancy,L,Value,TOT,82.8,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,HS_LEB,Life expectancy,L,Value,TOT,83.6,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,HS_LEB,Life expectancy,L,Value,TOT,84.4,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,HS_LEB,Life expectancy,L,Value,TOT,83.3,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,HS_LEB,Life expectancy,L,Value,TOT,82.7,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,HS_LEB,Life expectancy,L,Value,TOT,75.1,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,HS_LEB,Life expectancy,L,Value,TOT,82.2,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,HS_LEB,Life expectancy,L,Value,TOT,82.1,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,HS_LEB,Life expectancy,L,Value,TOT,83.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,HS_LEB,Life expectancy,L,Value,TOT,78.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,HS_LEB,Life expectancy,L,Value,TOT,81.8,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,HS_LEB,Life expectancy,L,Value,TOT,77.8,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,HS_LEB,Life expectancy,L,Value,TOT,83.9,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,HS_LEB,Life expectancy,L,Value,TOT,83.2,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,HS_LEB,Life expectancy,L,Value,TOT,84.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,HS_LEB,Life expectancy,L,Value,TOT,78.6,A,YR,Years,0,Units
